movieId,title,genres,tmdbId
121169,The Duke of Burgundy (2014),Drama,250225
124853,Why Man Creates (1968),Animation|Documentary,72585
127114,The End of the Tour (2015),Drama,249688
127172,A Story of Children and Film (2013),Documentary,194537
127180,"Story of Film: An Odyssey, The (2011)",Documentary,125336
127204,The Overnight (2015),Comedy,308024
127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),Comedy|Drama,110390
128900,The Natural Love (1996),Documentary,195862
128902,The Forgotten Space (2010),Documentary,105554
128991,Johnny Express (2014),Animation|Comedy|Sci-Fi,269711
133802,Slow West (2015),Action|Thriller|Western,223485
134019,The Monkey King (1964),Animation,47759
134796,Bitter Lake (2015),Documentary,321109
136024,The Professional: Golgo 13 (1983),Action|Animation|Crime,17922
138966,Nasu: Summer in Andalusia (2003),Animation,60843
140162,Love (2015),Drama|Romance,292431
140737,The Lost Room (2006),Action|Fantasy|Mystery,134777
140816,Tangerine (2015),Comedy|Drama,308084
143525,Chasuke's Journey (2015),Comedy|Drama,319996
143896,How To Change The World (2015),Documentary,319073
144478,"Sex, Drugs & Taxation (2013)",Comedy|Drama,211005
145080,Extraordinary Tales (2015),Animation|Horror|Mystery,329020
147002,Eros (2004),Drama|Romance,39850
148424,Chi-Raq (2015),Comedy|Drama,340275
150696,Tomorrow (2015),Documentary,371492
152065,Embrace of the Serpent (2016),Adventure|Drama,336808
155774,Neon Bull (2015),Adventure,314029
158842,My Scientology Movie (2016),Documentary,359871
159976,Pelé: Birth of a Legend (2016),Drama,245913
160684,Marauders (2016),Action,359412
168612,Ghost in the Shell (2017),Action|Drama|Sci-Fi,315837
170355,Mulholland Dr. (1999),Drama|Mystery|Romance,185789
171495,Cosmos,(no genres listed),409926
173197,The Square (2017),Drama,401246
173291,Valerian and the City of a Thousand Planets (2017),Action|Adventure|Sci-Fi,339964
173317,Shadow World (2016),Documentary,390410
179135,Blue Planet II (2017),Documentary,463612
184245,De platte jungle (1978),Documentary,110775
188675,Dogman (2018),Crime|Drama,483184
188833,The Man Who Killed Don Quixote (2018),Adventure|Comedy|Fantasy,297725
189381,SuperFly (2018),Action|Crime|Thriller,500475
26555,Spies Like Us (1985),Comedy,9080
2882,Jakob the Liar (1999),Drama,2290
110127,Noah (2014),Adventure|Drama|IMAX,86834
111443,Chef (2014),Comedy,212778
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,10643
3884,"Crew, The (2000)",Comedy,19150
3899,Circus (2000),Crime|Drama|Thriller,51179
3912,Beautiful (2000),Comedy|Drama,34299
30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama,37557
80,"White Balloon, The (Badkonake sefid) (1995)",Children|Drama,46785
183,Mute Witness (1994),Comedy|Horror|Thriller,48787
2204,Saboteur (1942),Mystery|Thriller,31997
2425,"General, The (1998)",Crime,16885
2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,47697
4086,"Big Easy, The (1987)",Action|Crime|Mystery|Romance|Thriller,11028
4117,Hope and Glory (1987),Drama,32054
4263,Days of Wine and Roses (1962),Drama,32488
4294,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical,33743
4471,Arthur 2: On the Rocks (1988),Comedy|Romance,26044
4717,"Battle Creek Brawl (Big Brawl, The) (1980)",Action|Comedy,19267
5075,Waydowntown (2000),Comedy,13915
5980,Black Christmas (1974),Horror|Mystery|Thriller,16938
27866,In My Father's Den (2004),Drama,1126
70451,Max Manus (2008),Action|Drama|War,13752
73344,"Prophet, A (Un Prophète) (2009)",Crime|Drama,21575
81257,In a Better World (Hævnen) (2010),Drama,44716
84240,Even the Rain (También la lluvia) (2010),Drama,53596
102194,Mud (2012),Adventure|Crime|Drama,103731
165101,Inferno (2016),Mystery|Thriller,207932
130482,Too Late for Tears (1949),Crime|Drama|Film-Noir|Mystery|Thriller,27036
136850,Villain (1971),Crime|Drama|Thriller,30341
26528,Anne of Green Gables (1985),Children|Drama,17663
193609,Andrew Dice Clay: Dice Rules (1991),Comedy,37891
3420,...And Justice for All (1979),Drama|Thriller,17443
5226,All the Right Moves (1983),Drama|Romance,18172
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,1059
26564,'Round Midnight (1986),Drama|Musical,14670
80917,Monsters (2010),Drama|Sci-Fi,43933
92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller,71676
93610,Space Battleship Yamato (2010),Action|Adventure|Drama,61984
97757,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy,72867
3567,Bossa Nova (2000),Comedy|Drama|Romance,19600
3580,Up at the Villa (2000),Drama,47724
30850,"Merchant of Venice, The (2004)",Drama,11162
47404,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi,21712
59118,Happy-Go-Lucky (2008),Comedy|Drama,10503
189043,Boundaries (2018),Comedy|Drama,447682
189111,Spiral (2018),Documentary,525662
190207,Tilt (2011),Drama|Romance,79159
190209,Jeff Ross Roasts the Border (2017),Comedy,487541
190213,John From (2015),Drama,364002
190215,Liquid Truth (2017),Drama,479871
190219,Bunny (1998),Animation,48610
6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary,8439
56869,Drained (O cheiro do Ralo) (2006),Comedy,40860
58842,Assembly (Ji jie hao) (2007) ,Action|Drama|War,14044
77177,Wild China (2008),Documentary,141714
82378,All Good Things (2010),Drama|Mystery|Thriller,46503
90345,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller,60935
92243,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama|War,76758
109687,Particle Fever (2013),Documentary,202141
115969,Generation War (2013),Drama|War,178446
141749,The Danish Girl (2015),Drama,306819
141890,Beasts of No Nation (2015),Drama|War,283587
156783,Jimmy Carr: Making People Laugh (2010),Comedy,49381
166946,The Founder (2016),Drama,310307
176751,American Made (2017),Crime|Thriller,337170
94405,Safe (2012),Action|Crime|Thriller,72387
2188,54 (1998),Drama,3682
2676,Instinct (1999),Drama|Thriller,12117
2975,"Best Man, The (1999)",Comedy|Drama,16162
4195,"Abominable Dr. Phibes, The (1971)",Horror|Mystery,17965
4419,All That Heaven Allows (1955),Drama|Romance,43316
5404,84 Charing Cross Road (1987),Drama|Romance,15677
5707,Absence of Malice (1981),Drama|Romance,19429
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,36763
38164,"All This, and Heaven Too (1940)",Drama|Romance,43807
521,Romeo Is Bleeding (1993),Crime|Thriller,2088
1572,"Contempt (Mépris, Le) (1963)",Drama,266
2442,Hilary and Jackie (1998),Drama,46992
3075,Repulsion (1965),Drama|Horror,11481
4297,Pelle the Conqueror (Pelle erobreren) (1987),Drama,11174
4404,Faust (1926),Drama|Fantasy|Horror,10728
4422,Cries and Whispers (Viskningar och rop) (1972),Drama,10238
5951,Morvern Callar (2002),Drama,18602
6023,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance,8073
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama,7294
6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,11482
7084,"Play It Again, Sam (1972)",Comedy|Romance,11610
7115,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller,20126
7178,"Great Gatsby, The (1974)",Drama,11034
7179,Wuthering Heights (1992),Drama|Romance,25095
7820,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,11656
7937,"Silence, The (Tystnaden) (1963)",Drama,11506
7940,The Magician (1958),Drama,29453
8405,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror,18333
32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime|Drama|Thriller,1093
6223,Spun (2001),Comedy|Crime|Drama,12079
6263,Basic (2003),Drama|Thriller|War,10782
40412,Dead Man's Shoes (2004),Crime|Thriller,12877
52579,"Vie en Rose, La (Môme, La) (2007)",Drama|Musical,1407
54787,Death Sentence (2007),Drama|Thriller,11835
55555,"Edge of Heaven, The (Auf der anderen Seite) (2007)",Drama,2014
57843,Rise of the Footsoldier (2007),Action|Crime|Drama,13054
60857,"Tracey Fragments, The (2007)",Drama,16725
60894,"Edge of Love, The (2008)",Drama|Romance|War,14061
88179,One Day (2011),Drama|Romance,51828
88272,"Woman, The (2011)",Horror,65599
88932,Final Destination 5 (2011),Horror|Thriller|IMAX,55779
89028,Don't Be Afraid of the Dark (2010),Horror|Thriller,46261
89761,"Dangerous Method, A (2011)",Drama|Thriller,48231
90353,Beautiful Boy (2010),Drama,59437
90471,Puncture (2011),Drama,72432
92048,"Whistleblower, The (2010)",Drama|Thriller,65760
5074,Storytelling (2001),Comedy|Drama,16550
7122,King of Hearts (1966),Comedy|Drama|War,17685
34164,Happy Endings (2005),Comedy|Drama,14922
44889,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical,20521
48744,Shortbus (2006),Comedy|Drama|Romance,1378
58492,Snow Angels (2007),Drama,14054
59141,Son of Rambow (2007),Children|Comedy|Drama,13258
1996,Poltergeist III (1988),Horror|Thriller,10306
4354,Unlawful Entry (1992),Crime|Thriller,17494
4622,Loverboy (1989),Comedy,17362
6612,Brother's Keeper (1992),Documentary,26755
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,23378
8998,That's Entertainment (1974),Documentary,33740
27329,Paradise Lost 2: Revelations (2000),Documentary,17208
53024,Jonestown: The Life and Death of Peoples Temple (2006),Documentary,36676
59810,Recount (2008),Drama,14050
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical,13382
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,40724
93040,"Civil War, The (1990)",Documentary|War,26397
96563,Paradise Lost 3: Purgatory (2011),Documentary,83660
2226,"Ring, The (1927)",Drama,36056
26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,52705
65350,"General Died at Dawn, The (1936)",Adventure|Crime|Thriller,113916
70687,Paper Heart (2009),Comedy|Documentary|Drama|Romance,25183
85334,Hard Ticket to Hawaii (1987),Action|Comedy,26011
87028,"Roommate, The (2011)",Drama|Thriller,49950
89386,Pearl Jam Twenty (2011),Documentary|Musical,72744
26472,"Norte, El (1984)",Adventure|Drama,17435
1626,Fire Down Below (1997),Action|Drama|Thriller,14289
1647,Playing God (1997),Crime|Drama|Thriller,12628
161127,The Infiltrator (2016),Crime|Drama,325789
176389,The Nut Job 2: Nutty by Nature (2017),Adventure|Animation|Children|Comedy,335777
176579,Cage Dive (2017),Drama|Horror|Thriller,420707
96964,"Tall Man, The (2012)",Crime|Drama|Mystery,86597
101415,"First Time, The (2012)",Comedy|Drama|Romance,84199
106062,Jackass Presents: Bad Grandpa (2013),Comedy,208134
107997,We Are What We Are (2013),Drama|Horror|Mystery|Thriller,159128
109569,3 Days to Kill (2014),Action|Crime|Drama,192102
113604,If I Stay (2014),Drama,249164
114494,Who Am I (Kein System Ist Sicher) (2014),Thriller,284427
132888,Comedy Central Roast of James Franco (2013),Comedy,300302
145935,"Peanuts Movie, The (2015)",Adventure|Animation|Children|Comedy,227973
148172,The 5th Wave (2016),Adventure|Sci-Fi|Thriller,299687
155288,Eye in the Sky (2016),Drama|Thriller|War,333352
155820,Keanu (2016),Comedy,342521
1565,Head Above Water (1996),Comedy|Thriller,11103
2695,"Boys, The (1998)",Drama,13821
3299,Hanging Up (2000),Comedy|Drama,10385
3324,Drowning Mona (2000),Comedy,25166
3453,Here on Earth (2000),Drama|Romance,13539
4053,Double Take (2001),Action|Comedy,18828
4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller,49365
2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,13764
2816,Iron Eagle II (1988),Action|War,11955
3162,Simpatico (1999),Comedy|Drama,50116
3431,Death Wish 2 (1982),Action|Drama,14373
3545,Cabaret (1972),Drama|Musical,10784
3628,Flying Tigers (1942),Action|Drama|Romance|War,29372
3710,Action Jackson (1988),Action|Comedy|Crime|Thriller,10117
3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama,35463
3758,Communion (1989),Drama|Sci-Fi|Thriller,28774
33312,"Cocoanuts, The (1929)",Comedy|Musical,20625
55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy,13754
112512,Colourful (Karafuru) (2010),Animation|Drama|Fantasy|Mystery,64246
1352,Albino Alligator (1996),Crime|Thriller,8744
3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",Horror|Sci-Fi,38006
4434,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller,65632
4942,"Angry Red Planet, The (1959)",Sci-Fi,6974
5113,After the Fox (Caccia alla volpe) (1966),Comedy|Crime,19137
5288,"Atomic Cafe, The (1982)",Documentary|War,26851
5468,20 Million Miles to Earth (1957),Sci-Fi,15096
5706,...All the Marbles (1981),Comedy|Drama,30709
5979,Attack of the Crab Monsters (1957),Horror|Sci-Fi,26946
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller,11222
6654,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi,35072
6656,Attack of the Puppet People (1958),Horror|Sci-Fi,44585
6836,"Amazing Transparent Man, The (1960)",Sci-Fi,31634
6899,Alien from L.A. (1988),Sci-Fi,31397
7104,1941 (1979),Comedy|War,11519
7304,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical,22561
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,10235
7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,14588
8138,Attack of the Giant Leeches (1959),Horror|Sci-Fi,22718
8610,All of Me (1984),Comedy|Fantasy,10631
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,25209
27692,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War,24241
32139,"Agony and the Ecstasy, The (1965)",Drama,36815
42556,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western,14241
56837,As You Like It (2006),Comedy|Drama|Romance,19103
71302,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi,18724
71999,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,2973
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy,25694
84799,"Asphyx, The (1973)",Horror|Sci-Fi,37618
87287,American Grindhouse (2010),Documentary,70862
92760,"Atomic Brain, The (1963)",Horror|Sci-Fi,37464
94262,"Atomic Submarine, The (1959)",Sci-Fi|Thriller,37467
152,"Addiction, The (1995)",Drama|Horror,34996
704,"Quest, The (1996)",Action|Adventure,9103
2656,Tarantula (1955),Horror|Sci-Fi,9077
2660,"Thing from Another World, The (1951)",Horror|Sci-Fi,10785
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime,9462
4814,Don't Say a Word (2001),Thriller,12103
5134,Mean Machine (2001),Comedy|Drama,9991
5476,Halloween: Resurrection (Halloween 8) (2002),Horror|Thriller,11442
6889,Brother Bear (2003),Adventure|Animation|Children,10009
7310,Raw Deal (1986),Action,2099
8526,Around the World in 80 Days (2004),Adventure|Children|Comedy,10204
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,11471
26999,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance,9732
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller,11427
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,10891
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller,11647
31698,Son of the Mask (2005),Adventure|Children|Comedy|Fantasy,10214
31804,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,3040
32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",Animation|Comedy|Drama|Fantasy,15283
32743,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller,9674
33644,Dominion: Prequel to the Exorcist (2005),Horror|Thriller,12700
40614,Derailed (2005),Drama|Thriller,8999
40617,Creep (2004),Horror|Thriller,8555
44020,Ultimate Avengers (2006),Action|Animation|Children|Sci-Fi,14609
47124,"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX,9906
51927,Dead Silence (2007),Horror|Mystery|Thriller,14001
52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller,2269
58404,Justice League: The New Frontier (2008) ,Action|Adventure|Animation|Fantasy|Sci-Fi,14011
60818,Hogfather (Terry Pratchett's Hogfather) (2006),Adventure|Fantasy|Thriller,11910
63222,JCVD (2008),Action|Drama|Thriller,13672
64249,Shrek the Halls (2007),Adventure|Animation|Comedy|Fantasy,13394
65133,Blackadder Back & Forth (1999),Comedy,194113
68194,"Damned United, The (2009)",Drama,21641
71129,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi,17445
72601,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Action|Adventure|Animation|Comedy|Thriller,34003
74750,[REC]² (2009),Horror|Thriller,10664
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,23437
82744,Faster (2010),Action|Crime|Drama,41283
84414,All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi,56590
88515,Blitz (2011),Action|Crime|Thriller,55846
90603,Batman: Year One (2011),Action|Animation|Crime,69735
94160,Dante's Inferno: An Animated Epic (2010),Action|Animation|Fantasy,31967
94985,Get the Gringo (2012),Action|Crime|Drama|Thriller,80389
95004,Superman/Doomsday (2007) ,Action|Animation,13640
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),Action|Adventure|Animation|Children,39145
95149,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy,22855
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),Action|Adventure|Animation|Sci-Fi,39101
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),Action|Adventure|Animation,39103
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),Action|Adventure|Animation,24752
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),Action|Adventure|Animation,39104
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),Action|Adventure|Animation,18095
96815,V/H/S (2012),Horror|Thriller,84348
97643,[REC]³ 3 Génesis (2012),Horror|Thriller,80280
97785,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller,61012
101739,Evil Dead (2013),Horror,109428
102058,Hulk Vs. (2009),Animation,15257
102084,Justice League: Doom (2012) ,Action|Animation|Fantasy,76589
103233,LEGO Batman: The Movie - DC Heroes Unite (2013),Action|Adventure|Animation,177271
103449,Passion (2012),Crime|Drama|Mystery|Thriller,109099
104141,Batman: Mystery of the Batwoman (2003),Action|Animation|Children|Crime,21683
104419,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi,30061
104457,You're Next (2011),Horror|Thriller,83899
107723,Highlander: The Search for Vengeance (2007),Action|Adventure|Fantasy,13194
108795,Wonder Woman (2009),Action|Adventure|Animation|Fantasy,15359
113278,Batman: Assault on Arkham (2014),Action|Animation|Crime|Thriller,242643
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Documentary,280276
137863,Dragon Ball Z: Resurrection of F (2015),Action|Adventure|Animation|Fantasy,303857
152173,Michael Jackson's Thriller (1983),Horror,92060
161354,Batman: The Killing Joke (2016),Action|Animation|Crime|Drama,382322
162598,Deepwater Horizon (2016),Drama,296524
163056,Shin Godzilla (2016),Action|Adventure|Fantasy|Sci-Fi,315011
166558,Underworld: Blood Wars (2016),Action|Horror,346672
169982,Power Rangers (2017),Action|Adventure|Sci-Fi,305470
172497,T2 3-D: Battle Across Time (1996),(no genres listed),65595
172875,A Detective Story (2003),Animation|Sci-Fi,24660
172881,Final Flight of the Osiris (2003),Action|Animation|Sci-Fi,24357
172887,Kid's Story (2003),Animation|Sci-Fi,24914
176935,Geostorm (2017),Action,274855
179119,The Death of Stalin (2017),Comedy,402897
182639,The Second Renaissance Part II (2003),Animation|Sci-Fi,24362
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama,31165
43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War,2117
45074,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy,9904
53326,Them (Ils) (2006),Horror,10832
55259,"Seeker: The Dark Is Rising, The (2007)",Action|Adventure|Drama|Fantasy,2274
63808,"Class, The (Entre les murs) (2008)",Drama,8841
1003,Extreme Measures (1996),Drama|Thriller,11306
4580,Cyborg (1989),Action|Sci-Fi,10134
4632,"Package, The (1989)",Action|Thriller,31606
8387,Police Academy: Mission to Moscow (1994),Comedy|Crime,11546
26764,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War,13995
26765,City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance,11198
46865,Little Man (2006),Comedy,9072
47952,"Covenant, The (2006)",Action|Horror|Thriller,9954
48598,Infamous (2006),Drama,9672
49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy,9986
50003,DOA: Dead or Alive (2006),Action|Adventure,9053
52279,Are We Done Yet? (2007),Comedy,10172
65685,Inkheart (2008),Adventure|Fantasy,2309
72696,Old Dogs (2009),Comedy,22949
88356,"Smurfs, The (2011)",Animation|Children|Comedy,41513
91660,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller,71469
93139,Mega Shark vs. Crocosaurus (2010),Action|Adventure|Horror,52454
95796,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller,14863
100737,Snitch (2013),Action|Drama|Thriller,134411
104074,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy,76285
104076,"Smurfs 2, The (2013)",Animation|Children|Comedy,77931
112460,Planes: Fire & Rescue (2014),Adventure|Animation|Comedy,218836
114713,Annabelle (2014),Horror,250546
116887,Exodus: Gods and Kings (2014),Action|Adventure|Drama,147441
122902,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi,166424
126482,Strange Magic (2015),Animation|Children|Fantasy|Musical,302429
130686,The Final Girls (2015),Comedy|Horror,293970
131934,The Malibu Bikini Shop (1986),Comedy,30296
142372,Our Brand Is Crisis (2015),Comedy|Drama,10317
152079,London Has Fallen (2016),Action|Crime|Thriller,267860
158254,Kindergarten Cop 2 (2016),Action|Comedy,383121
170289,Species III (2004),Action|Horror|Sci-Fi,9711
2546,"Deep End of the Ocean, The (1999)",Drama,30943
2259,Blame It on Rio (1984),Comedy|Romance,14347
2347,"Pope of Greenwich Village, The (1984)",Drama,32081
2669,Pork Chop Hill (1959),War,37305
2856,I Saw What You Did (1965),Thriller,28295
4276,Lost in America (1985),Comedy,27223
206,Unzipped (1995),Documentary,77350
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,41647
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,31417
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama|War,659
1329,Blood for Dracula (Andy Warhol's Dracula) (1974),Horror,25944
1662,Gang Related (1997),Crime,14398
1770,B. Monkey (1998),Crime|Romance|Thriller,2923
1977,Friday the 13th Part IV: The Final Chapter (1984),Horror,9730
2071,And the Band Played On (1993),Drama,2887
2074,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance,26648
2290,Stardust Memories (1980),Comedy|Drama,11337
2303,Nashville (1975),Drama|Musical,3121
2488,Peeping Tom (1960),Drama|Horror|Thriller,11167
2550,"Haunting, The (1963)",Horror|Thriller,11772
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery,8785
3455,Buddy Boy (1999),Drama|Thriller,109479
3587,Inferno (1980),Horror,16395
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,36724
3765,"Hot Spot, The (1990)",Crime|Drama|Romance,14864
3813,Interiors (1978),Drama,15867
3838,Phantasm III: Lord of the Dead (1994),Horror,16139
3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary,23618
3919,Hellraiser III: Hell on Earth (1992),Horror,11569
4064,Coffy (1973),Action|Crime|Thriller,22021
4065,Foxy Brown (1974),Action|Crime|Drama,22048
4191,Alfie (1966),Comedy|Drama|Romance,15598
4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller,11454
4278,Triumph of the Will (Triumph des Willens) (1934),Documentary,39266
4289,"City of Women, The (Città delle donne, La) (1980)",Comedy|Drama,11936
4298,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller,934
4390,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller,3134
4392,Alice (1990),Comedy|Drama|Fantasy|Romance,8217
4393,Another Woman (1988),Drama,22478
4408,September (1987),Drama,22477
4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller,19200
4426,Kiss Me Deadly (1955),Film-Noir,18030
4429,Moby Dick (1956),Drama,10339
4441,Game of Death (1978),Action,13333
4527,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance,47818
4552,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller,41428
4563,Young Einstein (1988),Comedy,10001
4614,Kickboxer (1989),Action,10222
4687,Billy Liar (1963),Comedy,26535
4833,"Changeling, The (1980)",Horror|Mystery|Thriller,13550
4985,Sheena (1984),Action|Adventure|Fantasy,24264
4988,White Water Summer (1987),Adventure,19209
5121,Stroszek (1977),Comedy|Drama,11698
5156,"Big Doll House, The (1971)",Action,42517
5397,Monkey Business (1952),Comedy|Sci-Fi,24008
5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),Crime|Drama|Thriller,16664
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror,6404
5515,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama,34070
5531,Undisputed (2002),Drama,15070
5780,Polyester (1981),Comedy,14269
5974,"Thief of Bagdad, The (1940)",Adventure|Fantasy,12232
5984,"Story of O, The (Histoire d'O) (1975)",Drama|Romance,4561
6035,Pépé le Moko (1937),Crime|Drama|Romance,26252
6063,May (2002),Drama|Horror,10894
6100,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance,8288
6123,Sunless (Sans Soleil) (1983),Documentary,1563
6184,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,991
6465,Jubilee (1977),Drama,41426
6533,"What's Up, Doc? (1972)",Comedy,6949
6577,Kickboxer 2: The Road Back (1991),Action|Drama,24993
6710,Dummy (2002),Comedy|Drama|Romance,17906
6748,"Brood, The (1979)",Horror,28942
6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama,776
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,10944
6918,"Unvanquished, The (Aparajito) (1957)",Drama,897
6981,"Ordet (Word, The) (1955)",Drama,48035
7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance,40423
7091,Horse Feathers (1932),Comedy,13912
7102,Dragnet (1987),Comedy|Crime|Drama,10023
7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller,827
