tmdbId,rating,title,genres
25472,0.2727272727272727,Merry Madagascar (2009),Animation
59860,0.2727272727272727,Monte Carlo (2011),Adventure|Comedy|Romance
54178,0.2727272727272727,"One-Armed Swordsman, The (Dubei dao) (1967)",Action|Drama
60033,0.2727272727272727,"This World, Then the Fireworks (1997)",Crime|Drama|Film-Noir
61984,0.2727272727272727,Space Battleship Yamato (2010),Action|Adventure|Drama
25602,0.2727272727272727,Ninja (2009),Action|Crime|Drama|Thriller
53198,0.2727272727272727,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentary
25676,0.2727272727272727,Robin-B-Hood (Bo bui gai wak) (2006),Action|Comedy|Drama
23834,0.2727272727272727,Volcano High (Whasango) (2001),Action|Comedy
23724,0.2727272727272727,Butterfield 8 (1960),Drama
52036,0.2727272727272727,"Company, The (2003)",Drama|Musical
61012,0.2727272727272727,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller
51533,0.2727272727272727,Let the Bullets Fly (2010),Action|Comedy
23283,0.2727272727272727,Our Town (1940),Drama
59490,0.2727272727272727,Cave of Forgotten Dreams (2010),Documentary
25205,0.2727272727272727,"Concert, Le (2009)",Comedy|Drama
55495,0.2727272727272727,Noin 7 veljestä (1968),(no genres listed)
55551,0.2727272727272727,Lumumba (2000),Drama
58244,0.2727272727272727,Upside Down (2012),Drama|Romance|Sci-Fi
58372,0.2727272727272727,Reckless (1995),Comedy|Fantasy
24742,0.2727272727272727,Secret Admirer (1985),Comedy|Romance
24438,0.2727272727272727,Did You Hear About the Morgans? (2009),Comedy|Crime|Drama|Romance
58429,0.2727272727272727,"Swamp, The (Ciénaga, La) (2001)",Comedy|Drama
24792,0.2727272727272727,Between the Folds (2008),Documentary
24825,0.2727272727272727,"Octagon, The (1980)",Action
24830,0.2727272727272727,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),Comedy
24908,0.2727272727272727,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama
24914,0.2727272727272727,Kid's Story (2003),Animation|Sci-Fi
24920,0.2727272727272727,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",Horror
58985,0.2727272727272727,Grace of My Heart (1996),Comedy|Drama
56179,0.2727272727272727,Triumph of the Spirit (1989),Drama
25009,0.2727272727272727,Mogambo (1953),Adventure|Drama|Romance
55892,0.2727272727272727,Mezzo Forte (1998),Action|Animation|Comedy
55846,0.2727272727272727,Blitz (2011),Action|Crime|Thriller
25014,0.2727272727272727,Harrison's Flowers (2000),Drama
55728,0.2727272727272727,Plain Clothes (1988),Comedy|Mystery|Romance|Thriller
59045,0.2727272727272727,Ro.Go.Pa.G. (1963),Comedy|Drama
51247,0.2727272727272727,Blackadder's Christmas Carol (1988),Comedy
23223,0.2727272727272727,Normal Life (1996),Crime|Drama|Romance
28039,0.2727272727272727,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",Action|Drama|War
27841,0.2727272727272727,They Might Be Giants (1971),Comedy|Mystery|Romance
64780,0.2727272727272727,Upside Down: The Creation Records Story (2010),Documentary
49314,0.2727272727272727,Dominick and Eugene (1988),Drama
65046,0.2727272727272727,Love Serenade (1996),Comedy
27451,0.2727272727272727,Harvard Man (2001),Crime|Drama|Romance|Thriller
22233,0.2727272727272727,"Thrill of It All, The (1963)",Comedy
65203,0.2727272727272727,"Broadway Melody, The (1929)",Musical
22200,0.2727272727272727,Once Upon a Time in the Midlands (2002),Drama
65229,0.2727272727272727,Tomboy (2011),Drama
27834,0.2727272727272727,CQ (2001),Drama
48992,0.2727272727272727,I Like It Like That (1994),Comedy|Drama|Romance
62488,0.2727272727272727,Destiny Turns on the Radio (1995),Comedy
27932,0.2727272727272727,Airport 1975 (1974),Action|Drama|Thriller
27945,0.2727272727272727,Hombre (1967),Western
48572,0.2727272727272727,Red State (2011),Action|Crime|Horror|Thriller
48347,0.2727272727272727,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)",Animation|Comedy
21970,0.2727272727272727,"Watcher in the Woods, The (1980)",Children|Horror|Mystery|Thriller
21925,0.2727272727272727,Naqoyqatsi (2002),Documentary
48300,0.2727272727272727,Return of the One-Armed Swordsman (1969),Action|Adventure
48233,0.2727272727272727,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama
21873,0.2727272727272727,My Bodyguard (1980),Drama
27430,0.2727272727272727,Hands Off the Loot (Touchez pas au grisbi) (1954),Crime|Drama|Thriller
22314,0.2727272727272727,In Too Deep (1999),Action|Thriller
27331,0.2727272727272727,Charley Varrick (1973),Crime|Drama|Thriller
22553,0.2727272727272727,At the Circus (1939),Comedy|Musical
51242,0.2727272727272727,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama
22797,0.2727272727272727,"Butcher Boy, The (1997)",Comedy|Drama
51162,0.2727272727272727,Winnie the Pooh (2011),Animation|Children|Comedy
51038,0.2727272727272727,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",Comedy|Drama
50789,0.2727272727272727,Sympathy for the Devil (1968),Documentary|Musical
63020,0.2727272727272727,"Perez Family, The (1995)",Comedy|Romance
26827,0.2727272727272727,Who's That Girl? (1987),Comedy
50116,0.2727272727272727,Simpatico (1999),Comedy|Drama
26899,0.2727272727272727,"Mudge Boy, The (2003)",Drama
26912,0.2727272727272727,Quatermass and the Pit (1967),Horror|Sci-Fi
63418,0.2727272727272727,Boy Meets Girl (1984),Drama
22649,0.2727272727272727,"Farewell to Arms, A (1932)",Romance|War
26946,0.2727272727272727,Attack of the Crab Monsters (1957),Horror|Sci-Fi
26956,0.2727272727272727,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
27040,0.2727272727272727,Meshes of the Afternoon (1943),Fantasy
49689,0.2727272727272727,Broken Wings (Knafayim Shvurot) (2002),Drama
63945,0.2727272727272727,Bliss (1997),Drama|Romance
22575,0.2727272727272727,Go West (1940),Comedy|Musical|Western
27324,0.2727272727272727,Pulse (Kairo) (2001),Horror|Mystery|Thriller
43278,0.2727272727272727,"Life of Emile Zola, The (1937)",Drama
45569,0.2727272727272727,Red Hill (2010),Crime|Thriller|Western
24634,0.2727272727272727,Ghost Story (1981),Drama|Horror
36773,0.2727272727272727,"Third Miracle, The (1999)",Drama
41556,0.2727272727272727,"Romantics, The (2010)",Comedy|Drama|Romance
84204,0.2727272727272727,Grabbers (2012),Comedy|Horror|Sci-Fi
18118,0.2727272727272727,Mackenna's Gold (1969),Western
39940,0.2727272727272727,Picnic (1955),Drama
36344,0.2727272727272727,Alaska (1996),Adventure|Children
84306,0.2727272727272727,Liberal Arts (2012),Comedy|Drama
36357,0.2727272727272727,Rent-a-Kid (1995),Comedy
36362,0.2727272727272727,King of Kings (1961),Drama
41778,0.2727272727272727,Visions of Light: The Art of Cinematography (1992),Documentary
18030,0.2727272727272727,Kiss Me Deadly (1955),Film-Noir
84336,0.2727272727272727,Shadow Dancer (2012),Crime|Drama|Thriller
36724,0.2727272727272727,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
18691,0.2727272727272727,Frankie and Johnny (1966),Comedy
41817,0.2727272727272727,Heart Condition (1990),Comedy
39260,0.2727272727272727,RoboGeisha (Robo-geisha) (2009),Action|Comedy|Sci-Fi
18706,0.2727272727272727,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller
36834,0.2727272727272727,Total Eclipse (1995),Drama|Romance
41845,0.2727272727272727,Heaven and Earth (Ten to Chi to) (1990),Action|Adventure|Drama|War
39413,0.2727272727272727,My Afternoons with Margueritte (La tête en friche) (2010),Comedy
17941,0.2727272727272727,Hush (1998),Thriller
39410,0.2727272727272727,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi
34014,0.2727272727272727,Moon Over Parador (1988),Comedy
41937,0.2727272727272727,"Icicle Thief, The (Ladri di saponette) (1989)",Comedy|Fantasy
41090,0.2727272727272727,Wisdom (1986),Crime|Drama
34003,0.2727272727272727,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Action|Adventure|Animation|Comedy|Thriller
17922,0.2727272727272727,The Professional: Golgo 13 (1983),Action|Animation|Crime
37272,0.2727272727272727,"Cool, Dry Place, A (1998)",Drama
33806,0.2727272727272727,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama
36273,0.2727272727272727,"City of Lost Souls, The (Hyôryuu-gai) (2000)",Crime|Drama|Thriller
18647,0.2727272727272727,One-Eyed Jacks (1961),Western
40095,0.2727272727272727,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi
81836,0.2727272727272727,To Rome with Love (2012),Comedy
34806,0.2727272727272727,"Back-up Plan, The (2010)",Comedy|Romance
40932,0.2727272727272727,Can't Stop the Music (1980),Comedy|Musical
18385,0.2727272727272727,Together (Han ni Zai Yiki) (2002),Drama
34774,0.2727272727272727,In Search of the Castaways (1962),Adventure|Children
40894,0.2727272727272727,Lover Come Back (1961),Comedy|Romance
40876,0.2727272727272727,Down to the Bone (2004),Drama
34760,0.2727272727272727,'night Mother (1986),Drama
35115,0.2727272727272727,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western
18303,0.2727272727272727,If I Were a Rich Man (2002),Comedy
82990,0.2727272727272727,Paranormal Activity 4 (2012),Horror|IMAX
83201,0.2727272727272727,Puss in Boots: The Three Diablos (2012),Animation|Comedy
18222,0.2727272727272727,Poison Ivy: New Seduction (1997),Drama|Thriller
40694,0.2727272727272727,Bedrooms & Hallways (1998),Comedy|Romance
18212,0.2727272727272727,Better Than Chocolate (1999),Comedy|Romance
35651,0.2727272727272727,Time Out (L'emploi du temps) (2001),Drama
40220,0.2727272727272727,"Boogeyman, The (1980)",Horror
40206,0.2727272727272727,"Inspector General, The (1949)",Musical
36141,0.2727272727272727,Underneath (1995),Mystery|Thriller
40123,0.2727272727272727,Genius Party (2007),Animation
82650,0.2727272727272727,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy
41225,0.2727272727272727,Spirits of the Dead (1968),Horror|Mystery
34689,0.2727272727272727,"Barefoot Contessa, The (1954)",Drama
18615,0.2727272727272727,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance
41426,0.2727272727272727,Jubilee (1977),Drama
34379,0.2727272727272727,No Man's Land (1987),Crime|Drama
18646,0.2727272727272727,Royal Wedding (1951),Comedy|Musical|Romance
41463,0.2727272727272727,My Favorite Wife (1940),Comedy|Romance
42045,0.2727272727272727,Sweet Dreams (1985),Drama
41946,0.2727272727272727,"Return of the Musketeers, The (1989)",Adventure|Comedy
79723,0.2727272727272727,New Kids Nitro (2011),Action|Comedy
37632,0.2727272727272727,"Order, The (2001)",Action|Adventure|Drama|Thriller
38966,0.2727272727272727,The Night Before (1988),Comedy
37292,0.2727272727272727,Broken Arrow (1950),Drama|Romance|Western
18983,0.2727272727272727,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi
86843,0.2727272727272727,With Great Power: The Stan Lee Story (2012),Documentary
42541,0.2727272727272727,From the Terrace (1960),Drama
33258,0.2727272727272727,More American Graffiti (1979),Comedy
87078,0.2727272727272727,Suture (1993),Film-Noir|Thriller
37658,0.2727272727272727,Anthony Adverse (1936),Adventure|Romance
37776,0.2727272727272727,Dead Fury (2008),Action|Animation|Comedy|Horror
87729,0.2727272727272727,Jefferson in Paris (1995),Drama
17632,0.2727272727272727,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy
38722,0.2727272727272727,My Family (1995),Drama
37931,0.2727272727272727,MacGruber (2010),Action|Comedy
18987,0.2727272727272727,"Hunchback of Notre Dame, The (1923)",Drama|Horror
38684,0.2727272727272727,Jane Eyre (2011),Drama|Romance
79406,0.2727272727272727,Samurai Assassin (Samurai) (1965),Action|Adventure|Drama
33250,0.2727272727272727,Real Life (1979),Comedy
37991,0.2727272727272727,Don Camillo in Moscow (1965),Comedy
32891,0.2727272727272727,La cravate (1957),(no genres listed)
38010,0.2727272727272727,Fish Story (Fisshu sutôrî) (2009),Comedy
88435,0.2727272727272727,Tattooed Life (Irezumi ichidai) (1965),Crime|Drama
17474,0.2727272727272727,The Man in the Moon (1991),Drama|Romance
42884,0.2727272727272727,Cinderella (1997),Children|Fantasy|Musical|Romance
38199,0.2727272727272727,Unthinkable (2010),Drama|Thriller
32489,0.2727272727272727,Thoroughly Modern Millie (1967),Comedy|Musical
78373,0.2727272727272727,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama
43128,0.2727272727272727,Sons of the Desert (1933),Comedy
18937,0.2727272727272727,Quest for Camelot (1998),Adventure|Animation|Children|Fantasy|Musical
18387,0.2727272727272727,Big Wednesday (1978),Comedy|Drama
39029,0.2727272727272727,Kill! (Kiru) (1968),Action|Comedy|Drama
18904,0.2727272727272727,"Summer Place, A (1959)",Drama
39210,0.2727272727272727,Somewhere (2010),Drama
42164,0.2727272727272727,Camera Buff (Amator) (1979),Drama
18867,0.2727272727272727,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),Action|Comedy
37368,0.2727272727272727,"Fugitive, The (1947)",Drama
33517,0.2727272727272727,Beyond the Clouds (Al di là delle nuvole) (1996),Drama|Romance
39176,0.2727272727272727,"Awakening, The (1980)",Horror
80662,0.2727272727272727,Guilty of Romance (Koi no tsumi) (2011) ,Crime|Drama|Horror
37433,0.2727272727272727,Neo Tokyo (1987),Adventure|Animation|Fantasy|Horror|Sci-Fi
33454,0.2727272727272727,Scaramouche (1952),Adventure|Romance
17820,0.2727272727272727,Show Boat (1951),Drama|Musical|Romance
37467,0.2727272727272727,"Atomic Submarine, The (1959)",Sci-Fi|Thriller
33632,0.2727272727272727,Sweet Bird of Youth (1962),Drama
42420,0.2727272727272727,"Keys to the House, The (Chiavi di casa, Le) (2004)",Drama
37296,0.2727272727272727,Protocol (1984),Comedy
33377,0.2727272727272727,Bush's Brain (2004),Documentary
42122,0.2727272727272727,"Dresser, The (1983)",Drama
52263,0.2692307692307692,Amityville: Dollhouse (1996),Horror
8275,0.2692307692307692,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance
41515,0.2692307692307692,Yogi Bear (2010),Children|Comedy
11546,0.26666666666666666,Police Academy: Mission to Moscow (1994),Comedy|Crime
34996,0.25,"Addiction, The (1995)",Drama|Horror
38153,0.25,Shadow Conspiracy (1997),Thriller
10164,0.25,Cadillac Man (1990),Comedy|Crime
11243,0.25,"Care Bears Movie, The (1985)",Animation|Children|Fantasy
17402,0.25,Miami Rhapsody (1995),Comedy
13352,0.25,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy
47762,0.25,Scenes from a Mall (1991),Comedy
28370,0.25,Date with an Angel (1987),Comedy|Fantasy|Romance
11370,0.25,"Musketeer, The (2001)",Action|Adventure|Drama|Romance
10304,0.25,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War
2038,0.25,Aces: Iron Eagle III (1992),Action
11361,0.25,Halloween 5: The Revenge of Michael Myers (1989),Horror
27723,0.25,Psycho Beach Party (2000),Comedy|Horror|Thriller
27085,0.25,"Land That Time Forgot, The (1975)",Adventure|Sci-Fi
22590,0.25,Sidekicks (1992),Action|Adventure|Children|Comedy
10571,0.25,Boys and Girls (2000),Comedy|Romance
84199,0.25,"First Time, The (2012)",Comedy|Drama|Romance
53565,0.25,Steamboat Willie (1928),Animation|Children|Comedy|Musical
1058,0.25,Breathless (1983),Action|Drama|Romance|Thriller
65460,0.25,Carnosaur 2 (1995),Horror|Sci-Fi
17709,0.25,Dudley Do-Right (1999),Children|Comedy
38965,0.25,18 Again! (1988),Comedy|Fantasy
23943,0.25,Zapped! (1982),Comedy|Sci-Fi
17832,0.25,Kull the Conqueror (1997),Action|Adventure
32456,0.25,Two Girls and a Guy (1997),Comedy|Drama
35696,0.25,Juwanna Mann (2002),Comedy
21386,0.25,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical
8952,0.25,I Love You Phillip Morris (2009),Comedy|Drama|Romance
41759,0.25,Man's Best Friend (1993),Horror|Sci-Fi|Thriller
6524,0.25,Life Stinks (1991),Comedy
29264,0.25,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery
15045,0.25,Fat Albert (2004),Comedy|Fantasy
9980,0.25,Maximum Overdrive (1986),Horror
10008,0.25,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller
31503,0.25,My Boyfriend's Back (1993),Comedy
18423,0.25,B*A*P*S (1997),Comedy
47608,0.25,Mad Love (1995),Drama|Romance
216015,0.23076923076923078,Fifty Shades of Grey (2015),Drama|Romance
290595,0.23076923076923078,The Huntsman Winter's War (2016),Action|Adventure|Drama|Fantasy
12499,0.23076923076923078,Fathers' Day (1997),Comedy
5493,0.22727272727272727,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi
25757,0.22727272727272727,Comic Book: The Movie (2004),Comedy
7510,0.22727272727272727,Running With Scissors (2006),Comedy|Drama
11560,0.22727272727272727,High Crimes (2002),Thriller
326423,0.22727272727272727,Barbershop: The Next Cut (2016),Comedy
11569,0.22727272727272727,Hellraiser III: Hell on Earth (1992),Horror
245698,0.22727272727272727,Pawn Sacrifice (2015),Drama
245168,0.22727272727272727,Suffragette (2015),Drama
244688,0.22727272727272727,The Hungover Games (2014),Comedy
244509,0.22727272727272727,Cold in July (2014),Drama|Thriller
5052,0.22727272727272727,Topkapi (1964),Adventure|Comedy|Thriller
25723,0.22727272727272727,Overnight Delivery (1998),Comedy|Romance
39053,0.22727272727272727,Cyrus (2010),Comedy|Drama|Romance
11689,0.22727272727272727,Crime Busters (1977),Action|Adventure|Comedy|Crime
25706,0.22727272727272727,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",Action|Comedy
53113,0.22727272727272727,One True Thing (1998),Drama
43860,0.22727272727272727,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller
329020,0.22727272727272727,Extraordinary Tales (2015),Animation|Horror|Mystery
7229,0.22727272727272727,Ruby & Quentin (Tais-toi!) (2003),Comedy|Crime
31918,0.22727272727272727,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War
42517,0.22727272727272727,"Big Doll House, The (1971)",Action
25943,0.22727272727272727,Almost an Angel (1990),Comedy
11536,0.22727272727272727,"Misfits, The (1961)",Comedy|Drama|Romance|Western
42297,0.22727272727272727,Burlesque (2010),Drama|Musical|Romance
351065,0.22727272727272727,Zoom (2015),Animation|Comedy|Drama
11317,0.22727272727272727,My Girl 2 (1994),Comedy|Drama|Romance
11328,0.22727272727272727,Pusher II: With Blood on My Hands (2004),Action|Crime|Drama|Thriller
11330,0.22727272727272727,Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller
44129,0.22727272727272727,"Company Men, The (2010)",Drama
1410,0.22727272727272727,Dark Star (1974),Comedy|Sci-Fi|Thriller
44092,0.22727272727272727,Reign of Assassins (2010),Action
44015,0.22727272727272727,The Prime Gig (2000),Drama|Romance
31643,0.22727272727272727,Jimmy Hollywood (1994),Comedy|Crime|Drama
7797,0.22727272727272727,Youth Without Youth (2007),Drama|Romance|Sci-Fi
26290,0.22727272727272727,Me Without You (2001),Comedy|Drama
1266,0.22727272727272727,Street Kings (2008),Crime|Drama|Thriller
250798,0.22727272727272727,The Green Prince (2014),Documentary|Drama|Thriller
26254,0.22727272727272727,"Hunting of the President, The (2004)",Documentary
250556,0.22727272727272727,Trevor Noah: African American (2013),(no genres listed)
26235,0.22727272727272727,"Gamers, The: Dorkness Rising (2008)",Action|Adventure|Comedy|Fantasy
249923,0.22727272727272727,Someone Marry Barry (2014),Comedy
26056,0.22727272727272727,Snipes (2001),Drama|Thriller
11507,0.22727272727272727,Body Double (1984),Mystery|Thriller
248933,0.22727272727272727,The Dark Valley (2014),Western
11847,0.22727272727272727,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller
6687,0.22727272727272727,Transsiberian (2008),Crime|Drama|Thriller
53928,0.22727272727272727,Adam and Eve (National Lampoon's Adam & Eve) (2005),Comedy|Drama|Romance
344041,0.22727272727272727,Standoff (2016),Thriller
225728,0.22727272727272727,Macbeth (2015),Drama
37905,0.22727272727272727,"Horde, The (La Horde) (2009)",Action|Horror|Thriller
333,0.22727272727272727,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance
55741,0.22727272727272727,Sacrifice (Zhao shi gu er) (2010),Drama
333377,0.22727272727272727,Requiem for the American Dream (2015),Documentary
6399,0.22727272727272727,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",Action|Adventure|Comedy
38582,0.22727272727272727,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horror|Sci-Fi
43485,0.22727272727272727,Night and Day (1946),Drama|Musical
487156,0.22727272727272727,Judd Apatow: The Return (2017),Comedy
334532,0.22727272727272727,100 Streets (2016),Drama
12481,0.22727272727272727,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller
12246,0.22727272727272727,Mongol (2007),Drama|War
487558,0.22727272727272727,BlacKkKlansman (2018),Comedy|Crime|Drama
5471,0.22727272727272727,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy
490928,0.22727272727272727,Craig Ferguson: Tickle Fight (2017),Comedy
32625,0.22727272727272727,Personal Velocity (2002),Drama
38148,0.22727272727272727,"Oh, God! You Devil (1984)",Comedy
38150,0.22727272727272727,Heartless (2009),Fantasy|Horror|Mystery|Thriller
57361,0.22727272727272727,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller
57586,0.22727272727272727,African Cats (2011),Adventure|Documentary
500475,0.22727272727272727,SuperFly (2018),Action|Crime|Thriller
12247,0.22727272727272727,Shotgun Stories (2007),Drama|Thriller
25095,0.22727272727272727,Wuthering Heights (1992),Drama|Romance
24747,0.22727272727272727,"Bobby Jones, Stroke of Genius (2004)",Drama
337874,0.22727272727272727,Goat (2016),Drama
53961,0.22727272727272727,Brainstorm (2001),Drama
5203,0.22727272727272727,Wild Orchid (1990),Drama|Romance
339988,0.22727272727272727,The Circle (2016),Drama|Sci-Fi|Thriller
447682,0.22727272727272727,Boundaries (2018),Comedy|Drama
4823,0.22727272727272727,Final Analysis (1992),Drama|Romance|Thriller
37748,0.22727272727272727,800 Bullets (800 Balas) (2002),Comedy|Crime|Drama|Western
12088,0.22727272727272727,Fortress (1992),Action|Sci-Fi
335145,0.22727272727272727,Let It Be Me (1995),(no genres listed)
456193,0.22727272727272727,"Norm Macdonald: Hitler's Dog, Gossip & Trickery (2017)",Comedy
38843,0.22727272727272727,Ramona and Beezus (2010),Children|Comedy
12242,0.22727272727272727,Mulan II (2004),Action|Animation|Children|Comedy|Musical
25330,0.22727272727272727,Dutch (1991),Comedy
25248,0.22727272727272727,Saint Ralph (2004),Comedy|Drama
25209,0.22727272727272727,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western
332567,0.22727272727272727,The Shallows (2016),Drama|Thriller
37861,0.22727272727272727,Valhalla Rising (2009),Action|Drama|War
6463,0.22727272727272727,Other People's Money (1991),Comedy|Drama|Romance
461805,0.22727272727272727,The Putin Interviews (2017),(no genres listed)
38761,0.22727272727272727,Night of the Lepus (1972),Horror|Sci-Fi|Thriller
25155,0.22727272727272727,"Stepfather, The (1987)",Horror|Thriller
38918,0.22727272727272727,Kiss me Kismet (2006),Comedy|Romance
28421,0.22727272727272727,"Invisible Man Returns, The (1940)",Horror|Sci-Fi
11244,0.22727272727272727,"Meteor Man, The (1993)",Comedy
41212,0.22727272727272727,Titicut Follies (1967),Documentary|Drama
380111,0.22727272727272727,The Crew (2016),Action
337154,0.22727272727272727,The Meddler (2016),Comedy|Drama
10375,0.22727272727272727,Eye See You (D-Tox) (2002),Horror|Thriller
9904,0.22727272727272727,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy
9846,0.22727272727272727,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller
9842,0.22727272727272727,School for Scoundrels (2006),Comedy|Crime
277967,0.22727272727272727,Life Eternal (2015),Comedy|Crime|Thriller
10496,0.22727272727272727,Bats (1999),Horror|Thriller
9838,0.22727272727272727,King Solomon's Mines (1985),Adventure|Comedy
400608,0.22727272727272727,Bo Burnham: Make Happy (2016),Comedy
10523,0.22727272727272727,W. (2008),Drama
273899,0.22727272727272727,Stonewall (2015),Drama
377492,0.22727272727272727,Dirty 30 (2016),Comedy|Romance
9791,0.22727272727272727,Animal Factory (2000),Crime|Drama
29135,0.22727272727272727,No Such Thing (2001),Drama|Fantasy|Romance
1944,0.22727272727272727,"Door in the Floor, The (2004)",Drama
301608,0.22727272727272727,The Trust (2016),Crime|Thriller
374617,0.22727272727272727,Imperium (2016),Crime|Drama|Thriller
45929,0.22727272727272727,Titanica (1992),Documentary|IMAX
9592,0.22727272727272727,Open Water 2: Adrift (2006),Drama|Thriller
10618,0.22727272727272727,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance
48289,0.22727272727272727,"Debt, The (2011)",Drama|Thriller
295315,0.22727272727272727,Sex Ed (2014),Comedy|Romance
27591,0.22727272727272727,"People That Time Forgot, The (1977)",Adventure|Sci-Fi
10351,0.22727272727272727,Wishmaster (1997),Horror
10046,0.22727272727272727,Blueberry (2004),Adventure|Western
10105,0.22727272727272727,Saints and Soldiers (2003),Action|Adventure|Drama|War
2428,0.22727272727272727,"Greatest Story Ever Told, The (1965)",Drama
41206,0.22727272727272727,"Double Life, A (1947)",Crime|Drama|Film-Noir
10188,0.22727272727272727,"Sisterhood of the Traveling Pants 2, The (2008)",Adventure|Comedy|Drama|Romance
10017,0.22727272727272727,"Wraith, The (1986)",Action|Horror|Sci-Fi|Thriller
10209,0.22727272727272727,Hideous Kinky (1998),Drama
41211,0.22727272727272727,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance
10222,0.22727272727272727,Kickboxer (1989),Action
40850,0.22727272727272727,Cherrybomb (2009),Drama|Thriller
35151,0.22727272727272727,Hello Again (1987),Comedy
35203,0.22727272727272727,If These Walls Could Talk (1996),Drama
2061,0.22727272727272727,Pusher (1996),Crime|Thriller
381064,0.22727272727272727,American Fable (2017),Thriller
394822,0.22727272727272727,London Town (2016),Drama
294538,0.22727272727272727,Hit by Lightning (2014),Comedy|Crime|Romance
294652,0.22727272727272727,Son of a Gun (2014),Action|Crime|Drama
10338,0.22727272727272727,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy
35552,0.22727272727272727,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery
10347,0.22727272727272727,Dobermann (1997),Action|Crime
2029,0.22727272727272727,Tanguy (2001),Comedy
272548,0.22727272727272727,Moonwalkers (2015),Comedy
10640,0.22727272727272727,Futureworld (1976),Sci-Fi|Thriller
31299,0.22727272727272727,Little Ashes (2008),Drama
413770,0.22727272727272727,Ethel & Ernest (2016),(no genres listed)
9074,0.22727272727272727,"Man, The (2005)",Action|Comedy|Crime
26949,0.22727272727272727,In Love and War (1996),Romance|War
30330,0.22727272727272727,"Late Shift, The (1996)",Comedy
30527,0.22727272727272727,Shake Hands with the Devil (2007),Drama|War
259954,0.22727272727272727,5 to 7 (2014),Comedy|Drama|Romance
1594,0.22727272727272727,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery
364067,0.22727272727272727,A Very Murray Christmas (2015),Comedy
30718,0.22727272727272727,Last of the Dogmen (1995),Adventure|Western
11018,0.22727272727272727,Year of the Dragon (1985),Action|Crime|Drama
26889,0.22727272727272727,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
